solidity_test,status,solar_suite,solar_src,solar_test,notes
errors/require_error_evaluation_order_3.sol,ported,errors,src/RequireErrorEvaluationOrder3.sol,,Require error evaluation order (string)
errors/require_error_function_join_control_flow.sol,ported,errors,src/RequireErrorFunctionJoinControlFlow.sol,,require error in else branch with control flow join
errors/require_error_function_pointer_parameter.sol,ported,errors,src/RequireErrorFunctionPointerParameter.sol,,Custom error with external function pointer parameter
errors/require_error_multiple_arguments.sol,ported,errors,src/RequireErrorMultipleArguments.sol,,Custom error with multiple args
errors/require_error_stack_check.sol,ported,errors,src/RequireErrorStackCheck.sol,,Stack cleanup after require with error in success branch
errors/require_error_string_literal.sol,ported,errors,src/RequireErrorStringLiteral.sol,,require with custom error string
errors/require_error_string_memory.sol,ported,errors,src/RequireErrorStringMemory.sol,,require with memory string
errors/require_error_uint256.sol,ported,errors,src/RequireErrorUint256.sol,,require with custom error uint
errors/require_inherited_error.sol,ported,errors,src/RequireInheritedError.sol,,require with inherited custom error
errors/revert_conversion.sol,ported,errors,src/RevertConversion.sol,,revert with storage array converted to memory in error
errors/simple.sol,ported,errors,src/SimpleError.sol,,Custom error selector + args
errors/small_error_optimization.sol,ported,errors,src/SmallErrorOptimization.sol,,Small empty error bubbled through nested call
errors/using_structs.sol,ported,errors,src/UsingStructs.sol,,Custom error with struct parameter
errors/via_contract_type.sol,ported,errors,src/ViaContractType.sol,,Errors referenced via contract type
errors/via_import.sol,ported,errors,src/ViaImport.sol,,Multi-source imports inlined; same error via multiple paths
errors/weird_name.sol,ported,errors,src/WeirdName.sol,,Custom error using keyword 'error' as identifier
events/emit_three_identical_events.sol,ported,events,src/EmitThreeIdenticalEvents.sol,test/EmitThreeIdenticalEvents.t.sol,Three identical no-arg events emitted in sequence
events/emit_two_identical_events.sol,ported,events,src/EmitTwoIdenticalEvents.sol,test/EmitTwoIdenticalEvents.t.sol,Two identical no-arg events emitted in sequence
events/event.sol,ported,events,src/Event.sol,test/Event.t.sol,Indexed event via Solidity emit and inline assembly log3
events/event_access_through_base_name_emit.sol,ported,events,src/EventAccessThroughBaseNameEmit.sol,test/EventAccessThroughBaseNameEmit.t.sol,Emit base contract event via qualified name A.x()
events/event_anonymous.sol,ported,events,src/EventAnonymous.sol,,`expectEmit` removed for solc baseline; just exercises emission
events/event_anonymous_with_signature_collision.sol,ported,events,src/EventAnonymousWithSignatureCollision.sol,test/EventAnonymousWithSignatureCollision.t.sol,"Anonymous event; raw log check not possible in Foundry, verifies call succeeds"
events/event_anonymous_with_signature_collision2.sol,ported,events,src/EventAnonymousWithSignatureCollision2.sol,test/EventAnonymousWithSignatureCollision2.t.sol,Anonymous event with signature collision; verifies call succeeds
events/event_anonymous_with_topics.sol,ported,events,src/EventAnonymousWithTopics.sol,,Anonymous event with topics
events/event_constructor.sol,ported,events,src/EventConstructor.sol,test/EventConstructor.t.sol,Event emitted in constructor
events/event_dynamic_array_memory.sol,ported,events,src/EventDynamicArrayMemory.sol,,Dynamic array data in log
events/event_dynamic_array_memory_v2.sol,ported,events,src/EventDynamicArrayMemoryV2.sol,test/EventDynamicArrayMemoryV2.t.sol,Dynamic uint[] in event from memory (abicoder v2)
events/event_dynamic_array_storage.sol,ported,events,src/EventDynamicArrayStorage.sol,,Dynamic array data in log (storage)
events/event_dynamic_array_storage_v2.sol,ported,events,src/EventDynamicArrayStorageV2.sol,test/EventDynamicArrayStorageV2.t.sol,Dynamic uint[] in event from storage (abicoder v2)
events/event_dynamic_nested_array_memory_v2.sol,ported,events,src/EventDynamicNestedArrayMemoryV2.sol,test/EventDynamicNestedArrayMemoryV2.t.sol,Nested dynamic uint[][] in event from memory
events/event_dynamic_nested_array_storage_v2.sol,ported,events,src/EventDynamicNestedArrayStorageV2.sol,test/EventDynamicNestedArrayStorageV2.t.sol,Nested dynamic uint[][] in event from storage
events/event_emit.sol,ported,events,src/EventEmit.sol,,Indexed event with value
events/event_emit_file_level.sol,ported,events,src/EventEmitFileLevel.sol,test/EventEmitFileLevel.t.sol,File-level event emitted from contract
events/event_emit_from_a_foreign_contract.sol,ported,events,src/EventEmitFromAForeignContract.sol,test/EventEmitFromAForeignContract.t.sol,Emit event defined in another contract via C.E()
events/event_emit_from_a_foreign_contract_same_name.sol,ported,events,src/EventEmitFromAForeignContractSameName.sol,test/EventEmitFromAForeignContractSameName.t.sol,Emit same-named events from two different contracts
events/event_emit_from_module_via_member_access.sol,skipped,,,,Do not re-attempt: multi-source file structure (import * as M) cannot be represented in a single Foundry project
events/event_emit_from_other_contract.sol,ported,events,src/EventEmitFromOtherContract.sol,test/EventEmitFromOtherContract.t.sol,Event emitted from inner deployed contract; verifies call succeeds
events/event_emit_interface_event_via_library.sol,ported,events,src/EventEmitInterfaceEventViaLibrary.sol,test/EventEmitInterfaceEventViaLibrary.t.sol,Library calls internal function emitting interface event
events/event_emit_via_interface.sol,ported,events,src/EventEmitViaInterface.sol,test/EventEmitViaInterface.t.sol,Emit interface event I.Event() from contract
events/event_indexed_function.sol,ported,events,src/EventIndexedFunction.sol,test/EventIndexedFunction.t.sol,Indexed function-type event topic; verifies call succeeds
events/event_indexed_function2.sol,ported,events,src/EventIndexedFunction2.sol,test/EventIndexedFunction2.t.sol,Two indexed function-type events with different selectors
events/event_indexed_mixed.sol,ported,events,src/EventIndexedMixed.sol,,Log topic ordering and ABI encoding
events/event_indexed_string.sol,ported,events,src/EventIndexedString.sol,,Indexed string + array topics
events/event_lots_of_data.sol,ported,events,src/EventLotsOfData.sol,test/EventLotsOfData.t.sol,Event with address+bytes32+uint+bool data fields
events/event_no_arguments.sol,ported,events,src/EventNoArguments.sol,,Event support required
events/event_really_lots_of_data.sol,ported,events,src/EventReallyLotsOfData.sol,test/EventReallyLotsOfData.t.sol,Event with dynamic bytes from msg.data; verifies call succeeds
events/event_really_lots_of_data_from_storage.sol,ported,events,src/EventReallyLotsOfDataFromStorage.sol,test/EventReallyLotsOfDataFromStorage.t.sol,Event with dynamic bytes from storage
events/event_really_really_lots_of_data_from_storage.sol,ported,events,src/EventReallyReallyLotsOfDataFromStorage.sol,test/EventReallyReallyLotsOfDataFromStorage.t.sol,31-byte padded bytes from storage in event
events/event_selector.sol,ported,events,src/EventSelector.sol,,Event selector consistency
events/event_selector_file_level.sol,ported,events,src/EventSelectorFileLevel.sol,test/EventSelectorFileLevel.t.sol,File-level and library event selectors match
events/event_shadowing_file_level.sol,ported,events,src/EventShadowingFileLevel.sol,test/EventShadowingFileLevel.t.sol,Event shadowing across file/library/contract scopes
events/event_signature_in_library.sol,ported,events,src/EventSignatureInLibrary.sol,test/EventSignatureInLibrary.t.sol,Struct-argument event emitted from library constructor call
events/event_static_calldata_uint_array_and_dynamic_array.sol,ported,events,src/EventStaticCalldataUintArrayAndDynamicArray.sol,test/EventStaticCalldataUintArrayAndDynamicArray.t.sol,Event with mixed static calldata array and dynamic array
events/event_string.sol,ported,events,src/EventString.sol,,Dynamic data in log
events/event_struct_memory_v2.sol,ported,events,src/EventStructMemory.sol,,Struct data in log (memory)
events/event_struct_storage_v2.sol,ported,events,src/EventStructStorage.sol,,Struct data in log (storage)
events/events_with_same_name.sol,ported,events,src/EventsWithSameName.sol,test/EventsWithSameName.t.sol,Multiple overloaded Deposit events with different signatures
events/events_with_same_name_file_level.sol,ported,events,src/EventsWithSameNameFileLevel.sol,test/EventsWithSameNameFileLevel.t.sol,File-level overloaded events with same name
events/events_with_same_name_inherited_emit.sol,ported,events,src/EventsWithSameNameInheritedEmit.sol,test/EventsWithSameNameInheritedEmit.t.sol,Inherited events with same name emitted by override contract
events/simple.sol,ported,events,src/Simple.sol,test/Simple.t.sol,Emit base and derived events with same name from one function
experimental/stub.sol,skipped,experimental,,,Do not re-attempt: uses pragma experimental solidity (experimental language mode not supported by standard Foundry/solc)
experimental/type_class.sol,skipped,experimental,,,Do not re-attempt: uses pragma experimental solidity (experimental language mode not supported by standard Foundry/solc)
exponentiation/literal_base.sol,ported,arithmetic,src/ExponentiationLiteralBase.sol,,Exponentiation with negative literal base
exponentiation/signed_base.sol,ported,arithmetic,src/ExponentiationSignedBase.sol,,Signed base exponentiation
exponentiation/small_exp.sol,ported,arithmetic,src/ExponentiationSmallExp.sol,,Exponentiation with small exponent
expressions/bit_operators.sol,ported,expressions,src/BitOperators.sol,,Bitwise ops on mixed widths
expressions/bytes_comparison.sol,ported,expressions,src/BytesComparison.sol,,Bytes comparison ordering
expressions/conditional_expression_different_types.sol,ported,expressions,src/ConditionalExpressionDifferentTypes.sol,test/ConditionalExpressionDifferentTypes.t.sol,Ternary with mixed uint8/uint16 types
expressions/conditional_expression_false_literal.sol,ported,expressions,src/ConditionalExpression.sol,,Ternary with false literal
expressions/conditional_expression_functions.sol,ported,expressions,src/ConditionalExpressionFunctions.sol,test/ConditionalExpressionFunctions.t.sol,Ternary selecting between external function pointers
expressions/conditional_expression_multiple.sol,ported,expressions,src/ConditionalExpressionMultiple.sol,test/ConditionalExpressionMultiple.t.sol,Nested ternary expressions
expressions/conditional_expression_storage_memory_1.sol,ported,expressions,src/ConditionalExpressionStorageMemory1.sol,test/ConditionalExpressionStorageMemory1.t.sol,Ternary assigning memory arrays to storage
expressions/conditional_expression_storage_memory_2.sol,ported,expressions,src/ConditionalExpressionStorageMemory2.sol,test/ConditionalExpressionStorageMemory2.t.sol,Ternary mixing storage and memory operands
expressions/conditional_expression_true_literal.sol,ported,expressions,src/ConditionalExpression.sol,,Ternary with true literal
expressions/conditional_expression_tuples.sol,ported,expressions,src/ConditionalExpressionTuples.sol,test/ConditionalExpressionTuples.t.sol,Ternary returning tuples
expressions/conditional_expression_with_return_values.sol,ported,expressions,src/ConditionalExpressionWithReturnValues.sol,test/ConditionalExpressionWithReturnValues.t.sol,Ternary as lvalue for named return values
expressions/exp_operator_const.sol,ported,expressions,src/ExpOperatorConst.sol,test/ExpOperatorConst.t.sol,Compile-time exponentiation 2**3
expressions/exp_operator_const_signed.sol,ported,expressions,src/ExpOperatorConstSigned.sol,test/ExpOperatorConstSigned.t.sol,Compile-time signed exponentiation (-2)**3
expressions/exp_zero_literal.sol,ported,expressions,src/ExpZeroLiteral.sol,test/ExpZeroLiteral.t.sol,0**0 == 1
expressions/inc_dec_operators.sol,ported,expressions,src/IncDecOperators.sol,,Pre/post inc/dec evaluation
expressions/module_from_ternary_expression.sol,ported,expressions,src/ModuleFromTernaryExpression.sol,test/ModuleFromTernaryExpression.t.sol,Ternary module access side effect; multi-source inlined
expressions/tuple_from_ternary_expression.sol,ported,expressions,src/TupleFromTernaryExpression.sol,test/TupleFromTernaryExpression.t.sol,Ternary discarded tuple evaluates condition
expressions/unary_too_long_literal.sol,ported,expressions,src/UnaryTooLongLiteral.sol,test/UnaryTooLongLiteral.t.sol,Double bitwise NOT of oversized literal
expressions/uncalled_address_transfer_send.sol,ported,expressions,src/UncalledAddressTransferSend.sol,test/UncalledAddressTransferSend.t.sol,Uncalled transfer/send member access compiles without ICE
externalContracts/FixedFeeRegistrar.sol,skipped,external-contracts,,,"Do not re-attempt: tests isoltest framework internals (account: directives for caller switching), not expressible as pure Solidity runtime semantics"
externalContracts/_base64/base64_inline_asm.sol,skipped,external-contracts,,,"Do not re-attempt: helper library file only, no standalone test expectations; covered via externalContracts/base64.sol"
externalContracts/_base64/base64_no_inline_asm.sol,skipped,external-contracts,,,"Do not re-attempt: helper library file only, no standalone test expectations; covered via externalContracts/base64.sol"
externalContracts/_prbmath/PRBMathCommon.sol,skipped,external-contracts,,,"Do not re-attempt: helper library file only, no standalone test expectations; covered via externalContracts/prbmath_signed.sol and prbmath_unsigned.sol"
externalContracts/_prbmath/PRBMathSD59x18.sol,skipped,external-contracts,,,"Do not re-attempt: helper library file only, no standalone test expectations; covered via externalContracts/prbmath_signed.sol"
externalContracts/_prbmath/PRBMathUD60x18.sol,skipped,external-contracts,,,"Do not re-attempt: helper library file only, no standalone test expectations; covered via externalContracts/prbmath_unsigned.sol"
externalContracts/_stringutils/stringutils.sol,skipped,external-contracts,,,"Do not re-attempt: helper library file only, no standalone test expectations; covered via externalContracts/strings.sol"
externalContracts/base64.sol,ported,external-contracts,src/Base64.sol,test/Base64.t.sol,Base64 RFC4648 test vectors; both inline-asm and pure-Solidity implementations
externalContracts/deposit_contract.sol,skipped,external-contracts,,,"Do not re-attempt: tests isoltest framework internals (balance: directives and multi-step account state), not expressible as pure Solidity runtime semantics"
externalContracts/prbmath_signed.sol,ported,external-contracts,src/PrbmathSigned.sol,test/PrbmathSigned.t.sol,"PRBMathSD59x18 fixed-point math: div, exp, exp2, gm, log10, log2, mul, pow, sqrt, benchmark"
externalContracts/prbmath_unsigned.sol,ported,external-contracts,src/PrbmathUnsigned.sol,test/PrbmathUnsigned.t.sol,"PRBMathUD60x18 fixed-point math: div, exp, exp2, gm, log10, log2, mul, pow, sqrt, benchmark"
externalContracts/ramanujan_pi.sol,ported,external-contracts,src/RamanujanPi.sol,test/RamanujanPi.t.sol,Ramanujan pi approximation using PRBMathSD59x18
externalContracts/snark.sol,skipped,external-contracts,,,Do not re-attempt: uses isoltest library: linking directive which is not expressible in Foundry test setup
externalContracts/strings.sol,ported,external-contracts,src/Strings.sol,test/Strings.t.sol,"String slice library: roundtrip, utf8len, multiconcat, benchmark (toSlice skipped: returns memory pointer)"
externalSource/_external/external.sol,pending,,,,
externalSource/_external/import.sol,pending,,,,
externalSource/_external/import_with_subdir.sol,pending,,,,
externalSource/_external/other_external.sol,pending,,,,
externalSource/_external/subdir/import.sol,pending,,,,
externalSource/_external/subdir/sub_external.sol,pending,,,,
externalSource/_nonNormalizedPaths/a.sol,pending,,,,
externalSource/_nonNormalizedPaths/c.sol,pending,,,,
externalSource/_nonNormalizedPaths/d.sol,pending,,,,
externalSource/_relativeImports/D/d.sol,pending,,,,
externalSource/_relativeImports/c.sol,pending,,,,
externalSource/_relativeImports/dir/B/b.sol,pending,,,,
externalSource/_relativeImports/dir/G/g.sol,pending,,,,
externalSource/_relativeImports/dir/a.sol,pending,,,,
externalSource/_relativeImports/dir/contract.sol,pending,,,,
externalSource/_relativeImports/h.sol,pending,,,,
externalSource/_sourceNameStartingWithDots/b.sol,pending,,,,
externalSource/_sourceNameStartingWithDots/dir/a.sol,pending,,,,
externalSource/_sourceNameStartingWithDots/dir/contract.sol,pending,,,,
externalSource/_sourceNameStartingWithDots/dot_a.sol,pending,,,,
externalSource/_sourceNameStartingWithDots/dot_dot_b.sol,pending,,,,
externalSource/multiple_equals_signs.sol,pending,,,,
externalSource/multiple_external_source.sol,pending,,,,
externalSource/multisource.sol,pending,,,,
externalSource/non_normalized_paths.sol,pending,,,,
externalSource/relative_imports.sol,pending,,,,
externalSource/source.sol,pending,,,,
externalSource/source_import.sol,pending,,,,
externalSource/source_import_subdir.sol,pending,,,,
externalSource/source_name_starting_with_dots.sol,pending,,,,
externalSource/source_remapping.sol,pending,,,,
fallback/call_forward_bytes.sol,ported,fallback,src/CallForwardBytes.sol,,fallback saves calldata and forwards to nested contract
fallback/falback_return.sol,ported,fallback,src/FallbackReturn.sol,,Fallback early return
fallback/fallback_argument.sol,ported,fallback,src/FallbackArgument.sol,,Fallback with calldata argument
fallback/fallback_argument_to_storage.sol,ported,fallback,src/FallbackArgumentToStorage.sol,,fallback stores calldata input to storage
fallback/fallback_or_receive.sol,ported,fallback,src/FallbackOrReceive.sol,,Distinguish fallback vs receive
fallback/fallback_override.sol,ported,fallback,src/FallbackOverride.sol,,override parameterized fallback with bytes-returning version
fallback/fallback_override2.sol,ported,fallback,src/FallbackOverride2.sol,,override parameterized fallback with no-arg fallback
fallback/fallback_override_multi.sol,ported,fallback,src/FallbackOverrideMulti.sol,,override fallback from multiple bases
fallback/fallback_return_data.sol,ported,fallback,src/FallbackReturnData.sol,,Fallback returns calldata
fallback/inherited.sol,ported,fallback,src/FallbackInherited.sol,,inherited fallback sets storage
fallback/short_data_calls_fallback.sol,ported,fallback,src/ShortDataCallsFallback.sol,,Short calldata hits fallback
freeFunctions/easy.sol,pending,,,,
freeFunctions/free_namesake_contract_function.sol,pending,,,,
freeFunctions/free_runtimecode.sol,pending,,,,
freeFunctions/import.sol,pending,,,,
freeFunctions/libraries_from_free.sol,pending,,,,
freeFunctions/new_operator.sol,pending,,,,
freeFunctions/overloads.sol,pending,,,,
freeFunctions/recursion.sol,pending,,,,
freeFunctions/storage_calldata_refs.sol,pending,,,,
functionCall/array_multiple_local_vars.sol,ported,calls,src/ArrayMultipleLocalVars.sol,,Loop with multiple local vars and control flow
functionCall/bare_call_no_returndatacopy.sol,ported,calls,src/BareCallNoReturndatacopy.sol,,Low-level call without returndata copy
functionCall/call_attached_library_function_on_function.sol,ported,calls,src/CallAttachedLibraryOnFunction.sol,,Library attached to function type via using-for
functionCall/call_attached_library_function_on_storage_variable.sol,ported,calls,src/CallAttachedLibraryOnStorageVariable.sol,,Library attached to storage struct via using-for
functionCall/call_attached_library_function_on_string.sol,ported,calls,src/CallAttachedLibraryOnString.sol,,Library attached to string type via using-for
functionCall/call_function_returning_function.sol,ported,calls,src/CallFunctionReturningFunction.sol,,Chain of function pointers returning function pointers
functionCall/call_function_returning_nothing_via_pointer.sol,ported,calls,src/CallFunctionReturningNothingViaPointer.sol,,Void function called via internal pointer
functionCall/call_internal_function_via_expression.sol,ported,calls,src/CallInternalFunctionViaExpression.sol,,Internal function called directly and via pointer expression
functionCall/call_internal_function_with_multislot_arguments_via_pointer.sol,ported,calls,src/CallInternalFunctionWithMultislotArgsViaPointer.sol,,Function pointer with multi-slot external function type args
functionCall/call_options_overload.sol,ported,calls,src/CallOptionsOverload.sol,,Call options + overloads
functionCall/calling_nonexisting_contract_throws.sol,ported,calls,src/CallingNonexistingContractThrows.sol,,High-level call to nonexistent contract reverts; low-level does not
functionCall/calling_other_functions.sol,ported,control-flow,src/CollatzCalls.sol,,Internal calls + loops
functionCall/calling_uninitialized_function.sol,ported,calls,src/CallingUninitializedFunction.sol,,Calling uninitialized internal/external function pointer reverts
functionCall/calling_uninitialized_function_in_detail.sol,ported,calls,src/CallingUninitializedFunctionInDetail.sol,,Uninitialized storage function pointer call reverts
functionCall/calling_uninitialized_function_through_array.sol,ported,calls,src/CallingUninitializedFunctionThroughArray.sol,,Uninitialized function pointer in array reverts on call
functionCall/conditional_with_arguments.sol,ported,calls,src/ConditionalWithArguments.sol,,Ternary function selection
functionCall/creation_function_call_no_args.sol,ported,calls,src/CreationFunctionCallNoArgs.sol,,Contract creation in call
functionCall/creation_function_call_with_args.sol,ported,calls,src/CreationFunctionCallWithArgs.sol,,Contract creation with args
functionCall/creation_function_call_with_salt.sol,ported,calls,src/CreationFunctionCallWithSalt.sol,,CREATE2 with salt bytes literal
functionCall/delegatecall_return_value.sol,ported,calls,src/DelegatecallReturnValue.sol,,delegatecall returns success/data; assert failure via delegatecall
functionCall/delegatecall_return_value_pre_byzantium.sol,skipped,,,,Requires EVMVersion <byzantium (pre-byzantium semantics). Do not re-attempt: ancient EVM target not supported by Solar or Forge.
functionCall/disordered_named_args.sol,ported,calls,src/DisorderedNamedArgs.sol,,Named arguments passed in non-declaration order
functionCall/eof/call_options_overload.sol,skipped,,,,Requires bytecodeFormat >=EOFv1. Do not re-attempt: EOF is experimental and not supported by Forge/Solar.
functionCall/eof/calling_nonexisting_contract.sol,skipped,,,,Requires bytecodeFormat >=EOFv1. Do not re-attempt: EOF is experimental and not supported by Forge/Solar.
functionCall/eof/external_call_at_construction_time.sol,skipped,,,,Requires bytecodeFormat >=EOFv1. Do not re-attempt: EOF is experimental and not supported by Forge/Solar.
functionCall/eof/external_call_to_nonexisting.sol,skipped,,,,Requires bytecodeFormat >=EOFv1. Do not re-attempt: EOF is experimental and not supported by Forge/Solar.
functionCall/external_call.sol,ported,calls,src/ExternalCall.sol,,Requires external call support
functionCall/external_call_at_construction_time.sol,ported,calls,src/ExternalCallAtConstructionTime.sol,,External call to self during construction fails extcodesize check
functionCall/external_call_dynamic_returndata.sol,ported,calls,src/ExternalCallDynamicReturndata.sol,,External call returns dynamic data
functionCall/external_call_to_nonexisting.sol,ported,calls,src/ExternalCallToNonexisting.sol,,High-level calls to nonexistent contract revert via extcodesize check
functionCall/external_call_to_nonexisting_debugstrings.sol,ported,calls,src/ExternalCallToNonexistingDebugstrings.sol,,Same as external_call_to_nonexisting; debug strings do not change observable revert behavior
functionCall/external_call_value.sol,ported,calls,src/ExternalCallValue.sol,,External call with value
functionCall/external_function.sol,ported,calls,src/ExternalFunction.sol,,External function call
functionCall/external_public_override.sol,ported,calls,src/ExternalPublicOverride.sol,,external virtual overridden by public in derived contract
functionCall/failed_create.sol,ported,calls,src/FailedCreate.sol,,CREATE2 fails when same salt reused or stack overflows
functionCall/file_level_call_via_module.sol,ported,calls,src/FileLevelCallViaModule.sol,,Free function overloads inlined from two-file module import
functionCall/gas_and_value_basic.sol,ported,calls,src/GasAndValueBasic.sol,,Call with gas stipend and value; OOG on low gas
functionCall/inheritance/base_base_overload.sol,ported,calls,src/InheritanceBaseBaseOverload.sol,,Explicit base-base function call with overloads
functionCall/inheritance/base_overload.sol,ported,calls,src/InheritanceBaseOverload.sol,,Explicit base call with overloads
functionCall/inheritance/call_base.sol,ported,calls,src/InheritanceCallBase.sol,,Child calls inherited base function
functionCall/inheritance/call_base_base.sol,ported,calls,src/InheritanceCallBaseBase.sol,,Child calls virtual function from multi-level inheritance
functionCall/inheritance/call_base_base_explicit.sol,ported,calls,src/InheritanceCallBaseBaseExplicit.sol,,Explicitly calling grandparent function bypasses intermediate override
functionCall/inheritance/call_base_explicit.sol,ported,calls,src/InheritanceCallBaseExplicit.sol,,Explicit Base.f() call from child
functionCall/inheritance/call_unimplemented_base.sol,ported,calls,src/InheritanceCallUnimplementedBase.sol,,Abstract chain with multiple unimplemented bases; concrete leaf implements
functionCall/inheritance/super_skip_unimplemented_in_abstract_contract.sol,ported,calls,src/InheritanceSuperSkipUnimplementedInAbstractContract.sol,,super skips abstract contract with no implementation in C3 chain
functionCall/inheritance/super_skip_unimplemented_in_interface.sol,ported,calls,src/InheritanceSuperSkipUnimplementedInInterface.sol,,super skips interface with no implementation in C3 chain
functionCall/mapping_array_internal_argument.sol,ported,calls,src/MappingArrayInternalArgument.sol,,Array of mappings passed as storage reference to internal function
functionCall/mapping_internal_argument.sol,ported,calls,src/MappingInternalArgument.sol,,Mapping passed as storage reference to internal function
functionCall/mapping_internal_return.sol,ported,calls,src/MappingInternalReturn.sol,,Internal function returns mapping storage reference
functionCall/member_accessors.sol,ported,calls,src/MemberAccessors.sol,,Auto-generated getters; private state has no getter
functionCall/multiple_functions.sol,ported,calls,src/MultipleFunctions.sol,,Multiple selectors + missing selector
functionCall/multiple_return_values.sol,ported,calls,src/MultipleReturnValues.sol,,Multiple returns
functionCall/named_args.sol,ported,calls,src/NamedArgs.sol,,Named arguments in call
functionCall/named_args_overload.sol,ported,calls,src/NamedArgsOverload.sol,,Named args with overloads
functionCall/precompile_extcodesize_check.sol,ported,calls,src/PrecompileExtcodesizeCheck.sol,,High-level call to precompile skips extcodesize; short return fails ABI decode
functionCall/return_size_bigger_than_expected.sol,ported,calls,src/ReturnSizeBiggerThanExpected.sol,,Callee returns more data than caller interface expects; memory advances
functionCall/return_size_shorter_than_expected.sol,skipped,,,,Requires EVMVersion <=homestead (pre-byzantium ABI behavior). Do not re-attempt: ancient EVM semantics not applicable.
functionCall/return_size_shorter_than_expected_evm_version_after_homestead.sol,ported,calls,src/ReturnSizeShorterThanExpectedAfterHomestead.sol,,Short return from callee causes ABI decode revert on post-homestead EVM
functionCall/send_zero_ether.sol,ported,calls,src/SendZeroEther.sol,,send(0) still invokes receive() with gas stipend
functionCall/transaction_status.sol,ported,calls,src/TransactionStatus.sol,,Success/revert/assert-failure transaction outcomes
functionCall/value_test.sol,ported,calls,src/ValueTest.sol,,msg.value in payable function
functionSelector/function_selector_via_contract_name.sol,ported,function-selector,src/FunctionSelectorViaContractName.sol,test/FunctionSelectorViaContractName.t.sol,function selector access via contract type name and instance variable
functionTypes/address_member.sol,ported,function-types,src/AddressMember.sol,test/AddressMember.t.sol,External function .address member
functionTypes/call_to_zero_initialized_function_type_ir.sol,ported,function-types,src/CallToZeroInitializedFunctionType.sol,test/CallToZeroInitializedFunctionType.t.sol,Zero-init internal function pointer call panics; IR and legacy share contract
functionTypes/call_to_zero_initialized_function_type_legacy.sol,ported,function-types,src/CallToZeroInitializedFunctionType.sol,test/CallToZeroInitializedFunctionType.t.sol,Same as ir variant; merged into shared contract
functionTypes/comparison_operator_for_external_function_cleans_dirty_bits.sol,ported,function-types,src/ComparisonOperatorForExternalFunctionCleansDirtyBits.sol,test/ComparisonOperatorForExternalFunctionCleansDirtyBits.t.sol,External function pointer comparison cleans dirty bits
functionTypes/comparison_operators_for_external_functions.sol,ported,function-types,src/ComparisonOperatorsForExternalFunctions.sol,test/ComparisonOperatorsForExternalFunctions.t.sol,External function pointer equality/inequality operators
functionTypes/duplicated_function_definition_with_same_id_in_internal_dispatcher.sol,ported,function-types,src/DuplicatedFunctionDefinition.sol,test/DuplicatedFunctionDefinition.t.sol,Two internal function pointers pointing to same function
functionTypes/external_functions_with_calldata_args_assigned_to_function_pointers_with_memory_type.sol,ported,function-types,src/ExternalFunctionsCalldataToMemory.sol,test/ExternalFunctionsCalldataToMemory.t.sol,Calldata external function assigned to memory pointer type
functionTypes/function_delete_stack.sol,ported,function-types,src/FunctionDeleteStack.sol,test/FunctionDeleteStack.t.sol,Deleted stack function pointer call panics
functionTypes/function_delete_storage.sol,ported,function-types,src/FunctionDeleteStorage.sol,test/FunctionDeleteStorage.t.sol,Deleted storage function pointer call panics
functionTypes/function_external_delete_storage.sol,ported,function-types,src/FunctionExternalDeleteStorage.sol,test/FunctionExternalDeleteStorage.t.sol,Delete external storage function pointer resets to zero
functionTypes/function_type_library_internal.sol,ported,function-types,src/FunctionTypeLibraryInternal.sol,test/FunctionTypeLibraryInternal.t.sol,Internal function pointer passed to library reduce
functionTypes/inline_array_with_value_call_option.sol,ported,function-types,src/InlineArrayWithValueCallOption.sol,test/InlineArrayWithValueCallOption.t.sol,Inline array of external functions called with {value:}
functionTypes/mapping_of_functions.sol,ported,function-types,src/MappingOfFunctions.sol,test/MappingOfFunctions.t.sol,Mapping from address to internal function pointer (state machine)
functionTypes/pass_function_types_externally.sol,ported,function-types,src/PassFunctionTypesExternally.sol,test/PassFunctionTypesExternally.t.sol,External function pointers passed as arguments
functionTypes/pass_function_types_internally.sol,ported,function-types,src/PassFunctionTypesInternally.sol,test/PassFunctionTypesInternally.t.sol,Internal function pointers passed as arguments
functionTypes/same_function_in_construction_and_runtime.sol,ported,function-types,src/SameFunctionInConstructionAndRuntime.sol,test/SameFunctionInConstructionAndRuntime.t.sol,Function used in constructor and runtime
functionTypes/same_function_in_construction_and_runtime_equality_check.sol,ported,function-types,src/SameFunctionEqualityCheck.sol,test/SameFunctionEqualityCheck.t.sol,Function pointer equality between construction and runtime
functionTypes/selector_1.sol,ported,calls,src/FunctionSelector1.sol,,Function selector constants
functionTypes/selector_2.sol,ported,calls,src/FunctionSelector2.sol,,Function selector constants
functionTypes/selector_assignment_expression.sol,ported,function-types,src/SelectorAssignmentExpression.sol,test/SelectorAssignmentExpression.t.sol,.selector on ternary with assignment side effect
functionTypes/selector_expression_side_effect.sol,ported,function-types,src/SelectorExpressionSideEffect.sol,test/SelectorExpressionSideEffect.t.sol,.selector evaluates expression side effects
functionTypes/selector_ternary.sol,ported,function-types,src/SelectorTernary.sol,test/SelectorTernary.t.sol,Ternary over external function then .selector
